Date,SKUCode,NetSales,OrderQty,SKUName,Category,MainChannel
03-03-2026,SKU-156,76.93,10,Peach Blossom Americano,Beverage,GrabFood
03-04-2026,SKU-156,96.16,12,Peach Blossom Americano,Beverage,GrabFood
03-11-2025,SKU-156,53.06,7,Peach Blossom Americano,Beverage,ShopeeFood
03-12-2025,SKU-156,50.15,7,Peach Blossom Americano,Beverage,GrabFood
04-01-2026,SKU-156,7.45,1,Peach Blossom Americano,Beverage,GrabFood
04-02-2026,SKU-156,69.23,9,Peach Blossom Americano,Beverage,ShopeeFood
04-03-2026,SKU-156,72.0,9,Peach Blossom Americano,Beverage,GrabFood
04-04-2026,SKU-156,51.63,7,Peach Blossom Americano,Beverage,GrabFood
04-11-2025,SKU-156,52.92,7,Peach Blossom Americano,Beverage,GrabFood
04-12-2025,SKU-156,53.37,7,Peach Blossom Americano,Beverage,App
05-01-2026,SKU-156,48.44,7,Peach Blossom Americano,Beverage,GrabFood
05-02-2026,SKU-156,106.59,14,Peach Blossom Americano,Beverage,ShopeeFood
05-03-2026,SKU-156,38.8,5,Peach Blossom Americano,Beverage,ShopeeFood
05-04-2026,SKU-156,56.14,7,Peach Blossom Americano,Beverage,FoodPanda
05-11-2025,SKU-156,89.81,12,Peach Blossom Americano,Beverage,ShopeeFood
05-12-2025,SKU-156,55.49,7,Peach Blossom Americano,Beverage,ShopeeFood
06-01-2026,SKU-156,21.55,3,Peach Blossom Americano,Beverage,FoodPanda
06-02-2026,SKU-156,22.56,3,Peach Blossom Americano,Beverage,ShopeeFood
06-03-2026,SKU-156,42.27,6,Peach Blossom Americano,Beverage,ShopeeFood
06-04-2026,SKU-156,45.9,6,Peach Blossom Americano,Beverage,GrabFood
06-11-2025,SKU-156,74.44,10,Peach Blossom Americano,Beverage,GrabFood
06-12-2025,SKU-156,37.65,5,Peach Blossom Americano,Beverage,ShopeeFood
07-01-2026,SKU-156,39.75,6,Peach Blossom Americano,Beverage,GrabFood
07-02-2026,SKU-156,27.09,4,Peach Blossom Americano,Beverage,App
07-03-2026,SKU-156,30.95,4,Peach Blossom Americano,Beverage,In-Store
07-04-2026,SKU-156,161.44,20,Peach Blossom Americano,Beverage,ShopeeFood
07-11-2025,SKU-156,21.82,3,Peach Blossom Americano,Beverage,ShopeeFood
07-12-2025,SKU-156,14.81,2,Peach Blossom Americano,Beverage,App
08-01-2026,SKU-156,54.38,7,Peach Blossom Americano,Beverage,ShopeeFood
08-02-2026,SKU-156,23.13,3,Peach Blossom Americano,Beverage,GrabFood
08-03-2026,SKU-156,8.41,1,Peach Blossom Americano,Beverage,In-Store
08-04-2026,SKU-156,94.49,12,Peach Blossom Americano,Beverage,ShopeeFood
08-11-2025,SKU-156,47.95,6,Peach Blossom Americano,Beverage,GrabFood
08-12-2025,SKU-156,51.36,7,Peach Blossom Americano,Beverage,ShopeeFood
09-01-2026,SKU-156,25.28,3,Peach Blossom Americano,Beverage,App
09-02-2026,SKU-156,33.65,5,Peach Blossom Americano,Beverage,ShopeeFood
09-03-2026,SKU-156,36.08,5,Peach Blossom Americano,Beverage,ShopeeFood
09-11-2025,SKU-156,15.53,2,Peach Blossom Americano,Beverage,GrabFood
09-12-2025,SKU-156,42.74,6,Peach Blossom Americano,Beverage,GrabFood
10-01-2026,SKU-156,16.41,2,Peach Blossom Americano,Beverage,App
10-02-2026,SKU-156,21.61,3,Peach Blossom Americano,Beverage,App
10-03-2026,SKU-156,47.54,6,Peach Blossom Americano,Beverage,ShopeeFood
10-11-2025,SKU-156,32.63,4,Peach Blossom Americano,Beverage,ShopeeFood
10-12-2025,SKU-156,66.63,9,Peach Blossom Americano,Beverage,GrabFood
11-01-2026,SKU-156,25.42,3,Peach Blossom Americano,Beverage,ShopeeFood
11-02-2026,SKU-156,39.66,5,Peach Blossom Americano,Beverage,GrabFood
11-03-2026,SKU-156,25.18,3,Peach Blossom Americano,Beverage,ShopeeFood
11-10-2025,SKU-156,8.96,1,Peach Blossom Americano,Beverage,In-Store
11-11-2025,SKU-156,74.27,10,Peach Blossom Americano,Beverage,ShopeeFood
11-12-2025,SKU-156,81.6,12,Peach Blossom Americano,Beverage,ShopeeFood
12-01-2026,SKU-156,51.79,7,Peach Blossom Americano,Beverage,ShopeeFood
12-02-2026,SKU-156,88.53,11,Peach Blossom Americano,Beverage,App
12-03-2026,SKU-156,24.24,3,Peach Blossom Americano,Beverage,App
12-11-2025,SKU-156,55.63,7,Peach Blossom Americano,Beverage,ShopeeFood
12-12-2025,SKU-156,23.77,3,Peach Blossom Americano,Beverage,App
13-01-2026,SKU-156,45.99,6,Peach Blossom Americano,Beverage,ShopeeFood
13-02-2026,SKU-156,75.94,10,Peach Blossom Americano,Beverage,GrabFood
13-03-2026,SKU-156,7.45,1,Peach Blossom Americano,Beverage,In-Store
13-10-2025,SKU-156,59.71,8,Peach Blossom Americano,Beverage,ShopeeFood
13-11-2025,SKU-156,51.22,7,Peach Blossom Americano,Beverage,GrabFood
13-12-2025,SKU-156,45.66,6,Peach Blossom Americano,Beverage,ShopeeFood
14-01-2026,SKU-156,39.06,5,Peach Blossom Americano,Beverage,GrabFood
14-02-2026,SKU-156,44.71,6,Peach Blossom Americano,Beverage,App
14-03-2026,SKU-156,41.96,5,Peach Blossom Americano,Beverage,App
14-10-2025,SKU-156,83.82,11,Peach Blossom Americano,Beverage,GrabFood
14-11-2025,SKU-156,52.84,7,Peach Blossom Americano,Beverage,GrabFood
14-12-2025,SKU-156,14.9,2,Peach Blossom Americano,Beverage,App
15-01-2026,SKU-156,43.63,6,Peach Blossom Americano,Beverage,GrabFood
15-02-2026,SKU-156,71.78,9,Peach Blossom Americano,Beverage,GrabFood
15-03-2026,SKU-156,24.44,3,Peach Blossom Americano,Beverage,GrabFood
15-10-2025,SKU-156,44.98,6,Peach Blossom Americano,Beverage,GrabFood
15-11-2025,SKU-156,23.56,3,Peach Blossom Americano,Beverage,GrabFood
15-12-2025,SKU-156,37.99,5,Peach Blossom Americano,Beverage,ShopeeFood
16-01-2026,SKU-156,50.9,7,Peach Blossom Americano,Beverage,ShopeeFood
16-02-2026,SKU-156,39.2,5,Peach Blossom Americano,Beverage,ShopeeFood
16-03-2026,SKU-156,24.24,3,Peach Blossom Americano,Beverage,In-Store
16-10-2025,SKU-156,52.54,7,Peach Blossom Americano,Beverage,GrabFood
16-11-2025,SKU-156,14.83,2,Peach Blossom Americano,Beverage,GrabFood
16-12-2025,SKU-156,44.59,6,Peach Blossom Americano,Beverage,App
17-02-2026,SKU-156,22.35,3,Peach Blossom Americano,Beverage,In-Store
17-03-2026,SKU-156,48.28,6,Peach Blossom Americano,Beverage,ShopeeFood
17-10-2025,SKU-156,32.26,4,Peach Blossom Americano,Beverage,GrabFood
17-11-2025,SKU-156,63.14,8,Peach Blossom Americano,Beverage,ShopeeFood
17-12-2025,SKU-156,7.36,1,Peach Blossom Americano,Beverage,App
18-01-2026,SKU-156,23.29,3,Peach Blossom Americano,Beverage,FoodPanda
18-02-2026,SKU-156,33.58,4,Peach Blossom Americano,Beverage,In-Store
18-03-2026,SKU-156,46.5,6,Peach Blossom Americano,Beverage,App
18-10-2025,SKU-156,7.67,1,Peach Blossom Americano,Beverage,GrabFood
18-11-2025,SKU-156,59.19,8,Peach Blossom Americano,Beverage,ShopeeFood
18-12-2025,SKU-156,41.75,6,Peach Blossom Americano,Beverage,GrabFood
19-01-2026,SKU-156,24.68,4,Peach Blossom Americano,Beverage,GrabFood
19-02-2026,SKU-156,7.46,1,Peach Blossom Americano,Beverage,In-Store
19-03-2026,SKU-156,41.98,5,Peach Blossom Americano,Beverage,GrabFood
19-10-2025,SKU-156,16.55,2,Peach Blossom Americano,Beverage,GrabFood
19-11-2025,SKU-156,70.84,9,Peach Blossom Americano,Beverage,GrabFood
19-12-2025,SKU-156,37.14,5,Peach Blossom Americano,Beverage,ShopeeFood
20-01-2026,SKU-156,40.72,5,Peach Blossom Americano,Beverage,GrabFood
20-03-2026,SKU-156,14.9,2,Peach Blossom Americano,Beverage,App
20-10-2025,SKU-156,14.68,2,Peach Blossom Americano,Beverage,GrabFood
20-11-2025,SKU-156,46.51,6,Peach Blossom Americano,Beverage,GrabFood
20-12-2025,SKU-156,37.16,5,Peach Blossom Americano,Beverage,ShopeeFood
21-01-2026,SKU-156,50.89,7,Peach Blossom Americano,Beverage,GrabFood
21-02-2026,SKU-156,25.19,3,Peach Blossom Americano,Beverage,GrabFood
21-03-2026,SKU-156,22.83,3,Peach Blossom Americano,Beverage,In-Store
21-10-2025,SKU-156,47.52,6,Peach Blossom Americano,Beverage,GrabFood
21-11-2025,SKU-156,30.72,4,Peach Blossom Americano,Beverage,GrabFood
21-12-2025,SKU-156,23.17,3,Peach Blossom Americano,Beverage,ShopeeFood
22-01-2026,SKU-156,45.9,6,Peach Blossom Americano,Beverage,GrabFood
22-02-2026,SKU-156,39.05,5,Peach Blossom Americano,Beverage,GrabFood
22-03-2026,SKU-156,14.9,2,Peach Blossom Americano,Beverage,App
22-10-2025,SKU-156,22.35,3,Peach Blossom Americano,Beverage,App
22-11-2025,SKU-156,23.77,3,Peach Blossom Americano,Beverage,App
22-12-2025,SKU-156,38.48,5,Peach Blossom Americano,Beverage,ShopeeFood
23-01-2026,SKU-156,75.98,10,Peach Blossom Americano,Beverage,ShopeeFood
23-02-2026,SKU-156,22.74,3,Peach Blossom Americano,Beverage,GrabFood
23-03-2026,SKU-156,42.02,5,Peach Blossom Americano,Beverage,In-Store
23-10-2025,SKU-156,39.08,5,Peach Blossom Americano,Beverage,ShopeeFood
23-11-2025,SKU-156,8.96,1,Peach Blossom Americano,Beverage,In-Store
23-12-2025,SKU-156,45.79,7,Peach Blossom Americano,Beverage,GrabFood
24-01-2026,SKU-156,21.68,3,Peach Blossom Americano,Beverage,GrabFood
24-02-2026,SKU-156,15.35,2,Peach Blossom Americano,Beverage,GrabFood
24-03-2026,SKU-156,58.85,9,Peach Blossom Americano,Beverage,App
24-10-2025,SKU-156,85.63,11,Peach Blossom Americano,Beverage,ShopeeFood
24-11-2025,SKU-156,28.64,4,Peach Blossom Americano,Beverage,GrabFood
24-12-2025,SKU-156,34.71,6,Peach Blossom Americano,Beverage,ShopeeFood
25-01-2026,SKU-156,23.45,3,Peach Blossom Americano,Beverage,App
25-02-2026,SKU-156,23.96,3,Peach Blossom Americano,Beverage,FoodPanda
25-03-2026,SKU-156,71.19,9,Peach Blossom Americano,Beverage,GrabFood
25-10-2025,SKU-156,38.58,5,Peach Blossom Americano,Beverage,App
25-11-2025,SKU-156,68.93,9,Peach Blossom Americano,Beverage,GrabFood
25-12-2025,SKU-156,20.66,3,Peach Blossom Americano,Beverage,GrabFood
26-01-2026,SKU-156,40.46,5,Peach Blossom Americano,Beverage,App
26-02-2026,SKU-156,46.6,6,Peach Blossom Americano,Beverage,FoodPanda
26-03-2026,SKU-156,32.68,4,Peach Blossom Americano,Beverage,ShopeeFood
26-10-2025,SKU-156,38.77,5,Peach Blossom Americano,Beverage,GrabFood
26-11-2025,SKU-156,22.55,3,Peach Blossom Americano,Beverage,GrabFood
26-12-2025,SKU-156,32.26,4,Peach Blossom Americano,Beverage,GrabFood
27-01-2026,SKU-156,46.6,6,Peach Blossom Americano,Beverage,GrabFood
27-02-2026,SKU-156,57.01,7,Peach Blossom Americano,Beverage,App
27-03-2026,SKU-156,88.4,11,Peach Blossom Americano,Beverage,App
27-10-2025,SKU-156,21.61,3,Peach Blossom Americano,Beverage,App
27-11-2025,SKU-156,83.12,11,Peach Blossom Americano,Beverage,GrabFood
27-12-2025,SKU-156,7.45,1,Peach Blossom Americano,Beverage,App
28-01-2026,SKU-156,52.82,7,Peach Blossom Americano,Beverage,GrabFood
28-02-2026,SKU-156,100.39,13,Peach Blossom Americano,Beverage,GrabFood
28-03-2026,SKU-156,39.28,5,Peach Blossom Americano,Beverage,GrabFood
28-10-2025,SKU-156,38.19,5,Peach Blossom Americano,Beverage,ShopeeFood
28-11-2025,SKU-156,52.26,7,Peach Blossom Americano,Beverage,GrabFood
29-01-2026,SKU-156,46.69,6,Peach Blossom Americano,Beverage,GrabFood
29-03-2026,SKU-156,19.46,3,Peach Blossom Americano,Beverage,GrabFood
29-10-2025,SKU-156,76.86,10,Peach Blossom Americano,Beverage,ShopeeFood
29-11-2025,SKU-156,15.7,2,Peach Blossom Americano,Beverage,FoodPanda
29-12-2025,SKU-156,60.15,10,Peach Blossom Americano,Beverage,GrabFood
30-01-2026,SKU-156,46.12,6,Peach Blossom Americano,Beverage,App
30-03-2026,SKU-156,95.52,12,Peach Blossom Americano,Beverage,ShopeeFood
30-10-2025,SKU-156,22.49,3,Peach Blossom Americano,Beverage,GrabFood
30-11-2025,SKU-156,15.84,2,Peach Blossom Americano,Beverage,GrabFood
30-12-2025,SKU-156,22.56,3,Peach Blossom Americano,Beverage,GrabFood
31-01-2026,SKU-156,15.66,2,Peach Blossom Americano,Beverage,GrabFood
31-03-2026,SKU-156,71.06,9,Peach Blossom Americano,Beverage,GrabFood
31-10-2025,SKU-156,37.16,5,Peach Blossom Americano,Beverage,App
31-12-2025,SKU-156,33.43,5,Peach Blossom Americano,Beverage,GrabFood
01-09-2024,SKU-157,7.0,1,Peanut Butter Brownie,Food,In-Store
01-10-2024,SKU-157,16.0,2,Peanut Butter Brownie,Food,GrabFood
02-08-2024,SKU-157,9.0,1,Peanut Butter Brownie,Food,GrabFood
02-09-2024,SKU-157,14.0,2,Peanut Butter Brownie,Food,In-Store
02-10-2024,SKU-157,13.21,2,Peanut Butter Brownie,Food,In-Store
04-10-2024,SKU-157,19.8,3,Peanut Butter Brownie,Food,In-Store
05-08-2024,SKU-157,16.0,2,Peanut Butter Brownie,Food,GrabFood
05-09-2024,SKU-157,14.0,2,Peanut Butter Brownie,Food,In-Store
05-10-2024,SKU-157,8.01,1,Peanut Butter Brownie,Food,GrabFood
06-09-2024,SKU-157,16.0,2,Peanut Butter Brownie,Food,GrabFood
06-10-2024,SKU-157,6.6,1,Peanut Butter Brownie,Food,In-Store
07-09-2024,SKU-157,7.0,1,Peanut Butter Brownie,Food,In-Store
07-10-2024,SKU-157,13.2,2,Peanut Butter Brownie,Food,In-Store
08-09-2024,SKU-157,7.0,1,Peanut Butter Brownie,Food,In-Store
09-09-2024,SKU-157,21.0,3,Peanut Butter Brownie,Food,In-Store
09-10-2024,SKU-157,16.2,2,Peanut Butter Brownie,Food,GrabFood
10-09-2024,SKU-157,16.0,2,Peanut Butter Brownie,Food,ShopeeFood
10-10-2024,SKU-157,7.98,1,Peanut Butter Brownie,Food,GrabFood
11-09-2024,SKU-157,28.0,4,Peanut Butter Brownie,Food,In-Store
12-09-2024,SKU-157,40.5,6,Peanut Butter Brownie,Food,GrabFood
13-09-2024,SKU-157,21.0,3,Peanut Butter Brownie,Food,In-Store
14-09-2024,SKU-157,14.0,2,Peanut Butter Brownie,Food,In-Store
15-09-2024,SKU-157,23.0,3,Peanut Butter Brownie,Food,GrabFood
16-09-2024,SKU-157,14.0,2,Peanut Butter Brownie,Food,In-Store
17-09-2024,SKU-157,7.0,1,Peanut Butter Brownie,Food,In-Store
18-09-2024,SKU-157,39.0,5,Peanut Butter Brownie,Food,GrabFood
19-09-2024,SKU-157,18.0,2,Peanut Butter Brownie,Food,GrabFood
20-09-2024,SKU-157,7.0,1,Peanut Butter Brownie,Food,In-Store
21-09-2024,SKU-157,12.5,2,Peanut Butter Brownie,Food,GrabFood
22-09-2024,SKU-157,28.0,4,Peanut Butter Brownie,Food,In-Store
23-09-2024,SKU-157,19.5,3,Peanut Butter Brownie,Food,FoodPanda
24-08-2024,SKU-157,14.0,2,Peanut Butter Brownie,Food,In-Store
24-09-2024,SKU-157,7.0,1,Peanut Butter Brownie,Food,In-Store
25-09-2024,SKU-157,44.0,6,Peanut Butter Brownie,Food,FoodPanda
26-08-2024,SKU-157,30.0,4,Peanut Butter Brownie,Food,FoodPanda
26-09-2024,SKU-157,30.0,4,Peanut Butter Brownie,Food,GrabFood
27-08-2024,SKU-157,7.0,1,Peanut Butter Brownie,Food,In-Store
27-09-2024,SKU-157,26.5,4,Peanut Butter Brownie,Food,GrabFood
28-09-2024,SKU-157,36.0,4,Peanut Butter Brownie,Food,GrabFood
30-08-2024,SKU-157,14.0,2,Peanut Butter Brownie,Food,In-Store
30-09-2024,SKU-157,30.0,4,Peanut Butter Brownie,Food,GrabFood
31-08-2024,SKU-157,14.0,2,Peanut Butter Brownie,Food,In-Store
01-03-2025,SKU-158,8.96,1,Pineapple Fizz,Beverage,GrabFood
01-04-2025,SKU-158,8.02,1,Pineapple Fizz,Beverage,In-Store
02-03-2025,SKU-158,9.91,1,Pineapple Fizz,Beverage,In-Store
02-04-2025,SKU-158,8.96,1,Pineapple Fizz,Beverage,FoodPanda
03-03-2025,SKU-158,25.95,3,Pineapple Fizz,Beverage,In-Store
03-04-2025,SKU-158,69.69,8,Pineapple Fizz,Beverage,In-Store
04-03-2025,SKU-158,16.04,2,Pineapple Fizz,Beverage,In-Store
04-04-2025,SKU-158,17.92,2,Pineapple Fizz,Beverage,In-Store
05-03-2025,SKU-158,25.95,3,Pineapple Fizz,Beverage,In-Store
06-03-2025,SKU-158,8.96,1,Pineapple Fizz,Beverage,GrabFood
06-04-2025,SKU-158,17.93,2,Pineapple Fizz,Beverage,In-Store
07-03-2025,SKU-158,17.84,2,Pineapple Fizz,Beverage,In-Store
08-03-2025,SKU-158,16.03,2,Pineapple Fizz,Beverage,In-Store
10-03-2025,SKU-158,16.27,2,Pineapple Fizz,Beverage,In-Store
11-03-2025,SKU-158,27.83,3,Pineapple Fizz,Beverage,In-Store
12-03-2025,SKU-158,29.73,3,Pineapple Fizz,Beverage,In-Store
16-03-2025,SKU-158,4.01,1,Pineapple Fizz,Beverage,In-Store
19-03-2025,SKU-158,16.03,2,Pineapple Fizz,Beverage,In-Store
22-03-2025,SKU-158,8.02,1,Pineapple Fizz,Beverage,In-Store
24-03-2025,SKU-158,25.71,3,Pineapple Fizz,Beverage,In-Store
25-03-2025,SKU-158,9.91,1,Pineapple Fizz,Beverage,In-Store
26-02-2025,SKU-158,24.08,3,Pineapple Fizz,Beverage,In-Store
27-02-2025,SKU-158,19.82,2,Pineapple Fizz,Beverage,In-Store
28-02-2025,SKU-158,18.87,2,Pineapple Fizz,Beverage,In-Store
28-03-2025,SKU-158,9.91,1,Pineapple Fizz,Beverage,In-Store
31-03-2025,SKU-158,8.96,1,Pineapple Fizz,Beverage,GrabFood
01-02-2026,SKU-159,737.17,53,Pistachio Chocolate,Beverage,ShopeeFood
01-03-2026,SKU-159,80.56,6,Pistachio Chocolate,Beverage,ShopeeFood
01-04-2026,SKU-159,189.49,14,Pistachio Chocolate,Beverage,ShopeeFood
02-02-2026,SKU-159,484.54,35,Pistachio Chocolate,Beverage,ShopeeFood
02-03-2026,SKU-159,101.22,7,Pistachio Chocolate,Beverage,ShopeeFood
02-04-2026,SKU-159,177.27,13,Pistachio Chocolate,Beverage,ShopeeFood
03-02-2026,SKU-159,648.26,47,Pistachio Chocolate,Beverage,ShopeeFood
03-03-2026,SKU-159,113.8,8,Pistachio Chocolate,Beverage,ShopeeFood
03-04-2026,SKU-159,160.99,12,Pistachio Chocolate,Beverage,ShopeeFood
04-02-2026,SKU-159,672.75,49,Pistachio Chocolate,Beverage,In-Store
04-03-2026,SKU-159,112.21,8,Pistachio Chocolate,Beverage,ShopeeFood
04-04-2026,SKU-159,180.47,13,Pistachio Chocolate,Beverage,In-Store
05-01-2026,SKU-159,776.97,57,Pistachio Chocolate,Beverage,ShopeeFood
05-02-2026,SKU-159,1061.17,77,Pistachio Chocolate,Beverage,ShopeeFood
05-03-2026,SKU-159,181.64,13,Pistachio Chocolate,Beverage,ShopeeFood
05-04-2026,SKU-159,164.69,12,Pistachio Chocolate,Beverage,ShopeeFood
06-01-2026,SKU-159,1024.83,75,Pistachio Chocolate,Beverage,ShopeeFood
06-02-2026,SKU-159,543.24,40,Pistachio Chocolate,Beverage,In-Store
06-03-2026,SKU-159,132.0,10,Pistachio Chocolate,Beverage,ShopeeFood
06-04-2026,SKU-159,106.99,8,Pistachio Chocolate,Beverage,In-Store
07-01-2026,SKU-159,1329.66,98,Pistachio Chocolate,Beverage,ShopeeFood
07-02-2026,SKU-159,643.9,47,Pistachio Chocolate,Beverage,ShopeeFood
07-03-2026,SKU-159,118.83,9,Pistachio Chocolate,Beverage,ShopeeFood
07-04-2026,SKU-159,264.71,19,Pistachio Chocolate,Beverage,ShopeeFood
08-01-2026,SKU-159,938.1,69,Pistachio Chocolate,Beverage,ShopeeFood
08-02-2026,SKU-159,517.22,38,Pistachio Chocolate,Beverage,ShopeeFood
08-03-2026,SKU-159,51.83,4,Pistachio Chocolate,Beverage,ShopeeFood
08-04-2026,SKU-159,164.93,12,Pistachio Chocolate,Beverage,ShopeeFood
09-01-2026,SKU-159,680.0,50,Pistachio Chocolate,Beverage,ShopeeFood
09-02-2026,SKU-159,605.57,45,Pistachio Chocolate,Beverage,ShopeeFood
09-03-2026,SKU-159,95.55,7,Pistachio Chocolate,Beverage,In-Store
10-01-2026,SKU-159,536.9,39,Pistachio Chocolate,Beverage,ShopeeFood
10-02-2026,SKU-159,674.3,49,Pistachio Chocolate,Beverage,ShopeeFood
10-03-2026,SKU-159,204.21,14,Pistachio Chocolate,Beverage,In-Store
11-01-2026,SKU-159,442.59,33,Pistachio Chocolate,Beverage,In-Store
11-02-2026,SKU-159,784.01,57,Pistachio Chocolate,Beverage,ShopeeFood
11-03-2026,SKU-159,111.49,9,Pistachio Chocolate,Beverage,In-Store
12-01-2026,SKU-159,583.37,43,Pistachio Chocolate,Beverage,ShopeeFood
12-02-2026,SKU-159,575.38,42,Pistachio Chocolate,Beverage,In-Store
12-03-2026,SKU-159,81.28,6,Pistachio Chocolate,Beverage,In-Store
13-01-2026,SKU-159,482.05,35,Pistachio Chocolate,Beverage,ShopeeFood
13-02-2026,SKU-159,783.84,57,Pistachio Chocolate,Beverage,ShopeeFood
13-03-2026,SKU-159,122.14,9,Pistachio Chocolate,Beverage,In-Store
14-01-2026,SKU-159,426.6,31,Pistachio Chocolate,Beverage,ShopeeFood
14-02-2026,SKU-159,770.76,56,Pistachio Chocolate,Beverage,ShopeeFood
14-03-2026,SKU-159,53.75,4,Pistachio Chocolate,Beverage,ShopeeFood
15-01-2026,SKU-159,700.07,51,Pistachio Chocolate,Beverage,ShopeeFood
15-02-2026,SKU-159,463.52,34,Pistachio Chocolate,Beverage,ShopeeFood
15-03-2026,SKU-159,56.22,4,Pistachio Chocolate,Beverage,In-Store
16-01-2026,SKU-159,649.32,47,Pistachio Chocolate,Beverage,In-Store
16-02-2026,SKU-159,869.52,63,Pistachio Chocolate,Beverage,ShopeeFood
16-03-2026,SKU-159,75.15,6,Pistachio Chocolate,Beverage,In-Store
17-01-2026,SKU-159,445.77,32,Pistachio Chocolate,Beverage,ShopeeFood
17-02-2026,SKU-159,547.44,40,Pistachio Chocolate,Beverage,In-Store
17-03-2026,SKU-159,170.69,12,Pistachio Chocolate,Beverage,ShopeeFood
18-01-2026,SKU-159,541.03,40,Pistachio Chocolate,Beverage,ShopeeFood
18-02-2026,SKU-159,514.58,37,Pistachio Chocolate,Beverage,ShopeeFood
18-03-2026,SKU-159,125.78,9,Pistachio Chocolate,Beverage,ShopeeFood
19-01-2026,SKU-159,454.44,33,Pistachio Chocolate,Beverage,ShopeeFood
19-02-2026,SKU-159,149.88,11,Pistachio Chocolate,Beverage,In-Store
19-03-2026,SKU-159,114.32,8,Pistachio Chocolate,Beverage,ShopeeFood
20-01-2026,SKU-159,509.11,38,Pistachio Chocolate,Beverage,ShopeeFood
20-02-2026,SKU-159,218.4,16,Pistachio Chocolate,Beverage,In-Store
20-03-2026,SKU-159,28.12,2,Pistachio Chocolate,Beverage,In-Store
21-01-2026,SKU-159,464.1,34,Pistachio Chocolate,Beverage,ShopeeFood
21-02-2026,SKU-159,220.98,16,Pistachio Chocolate,Beverage,In-Store
21-03-2026,SKU-159,81.78,6,Pistachio Chocolate,Beverage,ShopeeFood
22-01-2026,SKU-159,488.2,36,Pistachio Chocolate,Beverage,In-Store
22-02-2026,SKU-159,211.89,15,Pistachio Chocolate,Beverage,In-Store
22-03-2026,SKU-159,82.45,6,Pistachio Chocolate,Beverage,In-Store
23-01-2026,SKU-159,575.65,43,Pistachio Chocolate,Beverage,ShopeeFood
23-02-2026,SKU-159,86.21,6,Pistachio Chocolate,Beverage,In-Store
23-03-2026,SKU-159,108.55,8,Pistachio Chocolate,Beverage,In-Store
24-01-2026,SKU-159,427.71,31,Pistachio Chocolate,Beverage,ShopeeFood
24-02-2026,SKU-159,53.72,4,Pistachio Chocolate,Beverage,ShopeeFood
24-03-2026,SKU-159,175.51,13,Pistachio Chocolate,Beverage,ShopeeFood
25-01-2026,SKU-159,481.69,35,Pistachio Chocolate,Beverage,ShopeeFood
25-02-2026,SKU-159,58.11,4,Pistachio Chocolate,Beverage,ShopeeFood
25-03-2026,SKU-159,66.81,5,Pistachio Chocolate,Beverage,In-Store
26-01-2026,SKU-159,516.58,37,Pistachio Chocolate,Beverage,ShopeeFood
26-02-2026,SKU-159,127.44,9,Pistachio Chocolate,Beverage,In-Store
26-03-2026,SKU-159,140.41,10,Pistachio Chocolate,Beverage,ShopeeFood
27-01-2026,SKU-159,708.05,52,Pistachio Chocolate,Beverage,ShopeeFood
27-02-2026,SKU-159,118.11,8,Pistachio Chocolate,Beverage,In-Store
27-03-2026,SKU-159,177.64,13,Pistachio Chocolate,Beverage,ShopeeFood
28-01-2026,SKU-159,729.89,53,Pistachio Chocolate,Beverage,ShopeeFood
28-02-2026,SKU-159,55.84,4,Pistachio Chocolate,Beverage,ShopeeFood
28-03-2026,SKU-159,238.13,17,Pistachio Chocolate,Beverage,In-Store
29-01-2026,SKU-159,1166.04,86,Pistachio Chocolate,Beverage,ShopeeFood
29-03-2026,SKU-159,119.08,9,Pistachio Chocolate,Beverage,ShopeeFood
30-01-2026,SKU-159,770.34,56,Pistachio Chocolate,Beverage,ShopeeFood
30-03-2026,SKU-159,338.2,25,Pistachio Chocolate,Beverage,ShopeeFood
31-01-2026,SKU-159,682.2,49,Pistachio Chocolate,Beverage,ShopeeFood
31-03-2026,SKU-159,187.17,14,Pistachio Chocolate,Beverage,ShopeeFood
01-02-2026,SKU-160,388.54,28,Pistachio Latte,Beverage,ShopeeFood
01-03-2026,SKU-160,26.23,2,Pistachio Latte,Beverage,In-Store
01-04-2026,SKU-160,249.88,18,Pistachio Latte,Beverage,ShopeeFood
02-02-2026,SKU-160,357.14,26,Pistachio Latte,Beverage,ShopeeFood
02-03-2026,SKU-160,117.09,9,Pistachio Latte,Beverage,ShopeeFood
